plaque_immatriculation,origine,destination,date_heure_depart,duree_minutes,economie_co2_kg
VA-2024-009,Aéroport Monastir,Sousse Sud,2025-12-09 22:01:25,28,1.53
VA-2024-009,Zone Industrielle,Palais des Congrès,2025-12-09 21:10:25,36,1.02
VA-2024-009,Centre Ville,Campus Universitaire,2025-12-09 18:27:25,38,3.15
VA-2024-009,Stade Olympique,Palais des Congrès,2025-12-09 12:56:25,27,3.42
VA-2024-009,Zone Industrielle,Sousse Sud,2025-12-09 17:19:25,21,2.71
VA-2024-009,Gare Ferroviaire,Zone Industrielle,2025-12-09 12:40:25,27,2.22
VA-2024-009,Médina,Corniche,2025-12-09 21:07:25,10,1.02
VA-2024-009,Stade Olympique,Sousse Sud,2025-12-10 06:23:25,36,0.6
VA-2024-009,Médina,Campus Universitaire,2025-12-10 09:15:25,48,3.06
VA-2024-009,Hôpital Universitaire,Palais des Congrès,2025-12-10 13:23:25,32,1.33
VA-2024-009,Campus Universitaire,Stade Olympique,2025-12-10 12:31:25,13,2.91
VA-2024-009,Campus Universitaire,Hôpital Universitaire,2025-12-10 20:37:25,32,1.16
VA-2024-009,Port de Sousse,Corniche,2025-12-10 18:22:25,35,2.9
VA-2024-009,Sousse Nord,Quartier Khezama,2025-12-10 08:42:25,35,1.08
VA-2024-009,Centre Ville,Médina,2025-12-10 13:39:25,25,2.16
VA-2024-009,Port de Sousse,Centre Ville,2025-12-11 19:25:25,43,3.28
VA-2024-009,Campus Universitaire,Gare Ferroviaire,2025-12-11 15:33:25,39,4.28
VA-2024-009,Campus Universitaire,Quartier Khezama,2025-12-11 09:50:25,39,1.05
VA-2024-009,Médina,Centre Ville,2025-12-11 16:42:25,34,2.3
VA-2024-009,Port de Sousse,Campus Universitaire,2025-12-11 08:37:25,36,2.83
VA-2024-009,Sousse Nord,Palais des Congrès,2025-12-11 12:33:25,34,1.75
VA-2024-009,Quartier Khezama,Médina,2025-12-11 09:15:25,47,3.7
VA-2024-009,Stade Olympique,Quartier Khezama,2025-12-11 15:47:25,32,3.55
VA-2024-009,Campus Universitaire,Place Farhat Hached,2025-12-11 16:33:25,21,3.32
VA-2024-009,Centre Ville,Corniche,2025-12-12 17:09:25,30,2.18
VA-2024-009,Gare Ferroviaire,Hôpital Universitaire,2025-12-12 22:52:25,12,3.3
VA-2024-009,Zone Industrielle,Port de Sousse,2025-12-12 13:40:25,10,2.08
VA-2024-009,Hôpital Universitaire,Médina,2025-12-12 21:35:25,18,3.45
VA-2024-009,Stade Olympique,Campus Universitaire,2025-12-12 20:49:25,42,2.74
VA-2024-009,Zone Industrielle,Palais des Congrès,2025-12-12 13:52:25,19,1.34
VA-2024-009,Aéroport Monastir,Sousse Nord,2025-12-12 09:59:25,10,3.42
VA-2024-009,Aéroport Monastir,Centre Ville,2025-12-12 12:15:25,40,3.02
VA-2024-009,Palais des Congrès,Centre Ville,2025-12-12 14:17:25,39,1.96
VA-2024-009,Médina,Sousse Sud,2025-12-12 15:41:25,29,1.06
VA-2024-009,Quartier Khezama,Port de Sousse,2025-12-12 06:04:25,45,3.49
VA-2024-009,Gare Ferroviaire,Aéroport Monastir,2025-12-12 18:18:25,29,1.62
VA-2024-009,Port de Sousse,Gare Ferroviaire,2025-12-13 20:23:25,38,0.94
VA-2024-009,Médina,Corniche,2025-12-13 20:20:25,24,3.81
VA-2024-009,Sousse Nord,Gare Ferroviaire,2025-12-13 10:43:25,48,1.92
VA-2024-009,Sousse Nord,Place Farhat Hached,2025-12-13 18:51:25,20,2.63
VA-2024-009,Palais des Congrès,Centre Ville,2025-12-13 12:10:25,28,1.19
VA-2024-009,Gare Ferroviaire,Place Farhat Hached,2025-12-13 08:15:25,28,2.0
VA-2024-009,Sousse Sud,Hôpital Universitaire,2025-12-13 13:24:25,18,2.46
VA-2024-009,Gare Ferroviaire,Quartier Khezama,2025-12-13 22:12:25,20,2.15
VA-2024-010,Sousse Sud,Stade Olympique,2025-11-13 12:41:25,20,2.91
VA-2024-010,Zone Industrielle,Aéroport Monastir,2025-11-13 06:47:25,32,1.21
VA-2024-010,Corniche,Place Farhat Hached,2025-11-13 11:11:25,21,3.2
VA-2024-010,Sousse Nord,Palais des Congrès,2025-11-13 17:20:25,36,1.24
VA-2024-010,Aéroport Monastir,Sousse Sud,2025-11-13 22:15:25,20,3.08
VA-2024-010,Place Farhat Hached,Gare Ferroviaire,2025-11-13 06:34:25,41,2.04
VA-2024-010,Quartier Khezama,Palais des Congrès,2025-11-13 14:06:25,11,0.81
VA-2024-010,Palais des Congrès,Médina,2025-11-13 20:24:25,21,2.81
VA-2024-010,Campus Universitaire,Hôpital Universitaire,2025-11-13 09:39:25,49,2.11
VA-2024-010,Centre Ville,Sousse Sud,2025-11-13 09:34:25,43,3.07
VA-2024-010,Gare Ferroviaire,Sousse Sud,2025-11-14 20:56:25,25,3.43
VA-2024-010,Port de Sousse,Hôpital Universitaire,2025-11-14 16:32:25,44,2.93
VA-2024-010,Hôpital Universitaire,Quartier Khezama,2025-11-14 17:28:25,47,0.43
VA-2024-010,Sousse Nord,Place Farhat Hached,2025-11-14 14:25:25,40,0.58
VA-2024-010,Palais des Congrès,Stade Olympique,2025-11-14 16:04:25,46,1.21
VA-2024-010,Palais des Congrès,Corniche,2025-11-14 06:16:25,46,0.4
VA-2024-010,Palais des Congrès,Port de Sousse,2025-11-15 11:23:25,32,2.22
VA-2024-010,Quartier Khezama,Zone Industrielle,2025-11-15 14:36:25,23,1.02
VA-2024-010,Stade Olympique,Sousse Nord,2025-11-15 19:40:25,12,2.93
VA-2024-010,Corniche,Hôpital Universitaire,2025-11-15 15:29:25,29,0.51
VA-2024-010,Sousse Sud,Centre Ville,2025-11-15 12:52:25,22,0.94
VA-2024-010,Place Farhat Hached,Stade Olympique,2025-11-15 12:31:25,11,0.47
VA-2024-010,Corniche,Port de Sousse,2025-11-15 21:17:25,27,1.15
VA-2024-010,Port de Sousse,Zone Industrielle,2025-11-16 13:52:25,43,1.06
VA-2024-010,Aéroport Monastir,Place Farhat Hached,2025-11-16 13:49:25,43,2.92
VA-2024-010,Médina,Sousse Sud,2025-11-16 11:19:25,36,1.23
VA-2024-010,Zone Industrielle,Hôpital Universitaire,2025-11-16 12:01:25,33,2.4
VA-2024-010,Palais des Congrès,Quartier Khezama,2025-11-16 08:43:25,26,1.88
VA-2024-010,Gare Ferroviaire,Palais des Congrès,2025-11-16 15:21:25,42,3.87
VA-2024-010,Stade Olympique,Centre Ville,2025-11-16 06:59:25,45,0.85
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-11-17 20:01:25,23,3.18
VA-2024-010,Place Farhat Hached,Port de Sousse,2025-11-17 10:46:25,36,2.53
VA-2024-010,Hôpital Universitaire,Centre Ville,2025-11-17 18:55:25,17,0.39
VA-2024-010,Gare Ferroviaire,Zone Industrielle,2025-11-17 19:18:25,17,2.23
VA-2024-010,Centre Ville,Aéroport Monastir,2025-11-17 18:00:25,19,1.84
VA-2024-010,Palais des Congrès,Centre Ville,2025-11-18 11:29:25,36,2.34
VA-2024-010,Port de Sousse,Gare Ferroviaire,2025-11-18 22:45:25,25,1.64
VA-2024-010,Aéroport Monastir,Port de Sousse,2025-11-18 22:24:25,30,0.43
VA-2024-010,Port de Sousse,Campus Universitaire,2025-11-18 14:30:25,47,1.57
VA-2024-010,Aéroport Monastir,Gare Ferroviaire,2025-11-18 11:36:25,27,3.75
VA-2024-010,Quartier Khezama,Sousse Sud,2025-11-18 22:33:25,31,2.15
VA-2024-010,Stade Olympique,Campus Universitaire,2025-11-18 13:32:25,20,1.08
VA-2024-010,Médina,Quartier Khezama,2025-11-18 13:32:25,28,3.27
VA-2024-010,Médina,Centre Ville,2025-11-18 06:42:25,40,1.7
VA-2024-010,Centre Ville,Hôpital Universitaire,2025-11-18 07:08:25,35,0.72
VA-2024-010,Aéroport Monastir,Gare Ferroviaire,2025-11-18 10:54:25,49,3.39
VA-2024-010,Hôpital Universitaire,Stade Olympique,2025-11-19 20:47:25,24,1.26
VA-2024-010,Aéroport Monastir,Stade Olympique,2025-11-19 11:34:25,11,0.4
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-11-19 08:32:25,27,0.33
VA-2024-010,Campus Universitaire,Hôpital Universitaire,2025-11-19 11:08:25,27,0.82
VA-2024-010,Hôpital Universitaire,Zone Industrielle,2025-11-19 21:37:25,10,1.73
VA-2024-010,Place Farhat Hached,Port de Sousse,2025-11-19 12:23:25,12,2.16
VA-2024-010,Zone Industrielle,Quartier Khezama,2025-11-19 14:32:25,20,2.16
VA-2024-010,Stade Olympique,Campus Universitaire,2025-11-19 06:47:25,40,1.61
VA-2024-010,Quartier Khezama,Aéroport Monastir,2025-11-19 12:33:25,21,1.14
VA-2024-010,Gare Ferroviaire,Sousse Nord,2025-11-19 08:49:25,44,0.44
VA-2024-010,Gare Ferroviaire,Centre Ville,2025-11-20 19:56:25,12,3.51
VA-2024-010,Palais des Congrès,Médina,2025-11-20 21:18:25,46,3.14
VA-2024-010,Aéroport Monastir,Corniche,2025-11-20 07:40:25,26,2.29
VA-2024-010,Port de Sousse,Place Farhat Hached,2025-11-20 22:35:25,40,1.48
VA-2024-010,Place Farhat Hached,Hôpital Universitaire,2025-11-20 14:52:25,19,1.51
VA-2024-010,Port de Sousse,Stade Olympique,2025-11-20 11:39:25,35,2.25
VA-2024-010,Quartier Khezama,Port de Sousse,2025-11-20 16:15:25,29,4.26
VA-2024-010,Palais des Congrès,Place Farhat Hached,2025-11-20 12:51:25,22,3.11
VA-2024-010,Quartier Khezama,Sousse Sud,2025-11-20 21:56:25,18,2.11
VA-2024-010,Zone Industrielle,Sousse Sud,2025-11-21 18:52:25,17,0.83
VA-2024-010,Gare Ferroviaire,Aéroport Monastir,2025-11-21 10:46:25,46,2.64
VA-2024-010,Stade Olympique,Place Farhat Hached,2025-11-21 15:57:25,12,2.13
VA-2024-010,Place Farhat Hached,Sousse Sud,2025-11-21 16:26:25,46,2.68
VA-2024-010,Aéroport Monastir,Hôpital Universitaire,2025-11-21 12:08:25,43,4.08
VA-2024-010,Médina,Zone Industrielle,2025-11-21 13:43:25,25,2.23
VA-2024-010,Campus Universitaire,Gare Ferroviaire,2025-11-21 19:07:25,36,2.96
VA-2024-010,Port de Sousse,Sousse Nord,2025-11-21 14:03:25,13,0.32
VA-2024-010,Zone Industrielle,Gare Ferroviaire,2025-11-21 13:01:25,33,0.44
VA-2024-010,Zone Industrielle,Corniche,2025-11-21 12:43:25,41,1.25
VA-2024-010,Port de Sousse,Campus Universitaire,2025-11-21 10:44:25,37,1.6
VA-2024-010,Place Farhat Hached,Campus Universitaire,2025-11-22 20:22:25,12,0.96
VA-2024-010,Campus Universitaire,Gare Ferroviaire,2025-11-22 10:31:25,16,3.55
VA-2024-010,Palais des Congrès,Stade Olympique,2025-11-22 14:07:25,32,3.87
VA-2024-010,Place Farhat Hached,Centre Ville,2025-11-22 16:17:25,35,2.68
VA-2024-010,Sousse Sud,Médina,2025-11-22 10:35:25,38,0.7
VA-2024-010,Gare Ferroviaire,Stade Olympique,2025-11-22 19:06:25,12,3.11
VA-2024-010,Quartier Khezama,Sousse Sud,2025-11-22 22:16:25,13,2.65
VA-2024-010,Sousse Nord,Centre Ville,2025-11-23 09:57:25,43,0.66
VA-2024-010,Sousse Sud,Centre Ville,2025-11-23 15:51:25,38,4.08
VA-2024-010,Aéroport Monastir,Port de Sousse,2025-11-23 19:08:25,42,0.92
VA-2024-010,Port de Sousse,Aéroport Monastir,2025-11-23 20:14:25,24,1.18
VA-2024-010,Zone Industrielle,Centre Ville,2025-11-23 13:50:25,32,3.9
VA-2024-010,Sousse Sud,Sousse Nord,2025-11-23 11:52:25,44,0.43
VA-2024-010,Centre Ville,Port de Sousse,2025-11-23 17:53:25,38,1.97
VA-2024-010,Gare Ferroviaire,Corniche,2025-11-24 17:03:25,39,2.63
VA-2024-010,Palais des Congrès,Médina,2025-11-24 09:07:25,16,2.62
VA-2024-010,Centre Ville,Place Farhat Hached,2025-11-24 10:18:25,25,1.92
VA-2024-010,Hôpital Universitaire,Zone Industrielle,2025-11-24 13:30:25,14,1.95
VA-2024-010,Aéroport Monastir,Médina,2025-11-24 06:50:25,27,1.53
VA-2024-010,Place Farhat Hached,Sousse Sud,2025-11-24 10:09:25,21,1.87
VA-2024-010,Corniche,Campus Universitaire,2025-11-24 17:33:25,39,2.37
VA-2024-010,Quartier Khezama,Stade Olympique,2025-11-24 06:20:25,22,1.8
VA-2024-010,Corniche,Zone Industrielle,2025-11-24 06:31:25,36,3.45
VA-2024-010,Place Farhat Hached,Gare Ferroviaire,2025-11-25 17:36:25,10,1.72
VA-2024-010,Centre Ville,Place Farhat Hached,2025-11-25 18:02:25,10,2.15
VA-2024-010,Sousse Sud,Centre Ville,2025-11-25 16:26:25,49,3.33
VA-2024-010,Place Farhat Hached,Centre Ville,2025-11-25 21:19:25,22,2.2
VA-2024-010,Centre Ville,Zone Industrielle,2025-11-25 09:32:25,49,4.45
VA-2024-010,Place Farhat Hached,Palais des Congrès,2025-11-25 15:38:25,37,1.8
VA-2024-010,Port de Sousse,Centre Ville,2025-11-25 07:51:25,24,3.09
VA-2024-010,Zone Industrielle,Sousse Nord,2025-11-25 21:43:25,41,1.83
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-11-25 20:03:25,28,3.02
VA-2024-010,Sousse Sud,Médina,2025-11-26 12:51:25,24,1.66
VA-2024-010,Campus Universitaire,Zone Industrielle,2025-11-26 22:39:25,16,1.27
VA-2024-010,Sousse Nord,Médina,2025-11-26 11:34:25,27,3.41
VA-2024-010,Aéroport Monastir,Palais des Congrès,2025-11-26 22:24:25,35,1.83
VA-2024-010,Aéroport Monastir,Corniche,2025-11-26 21:28:25,17,1.24
VA-2024-010,Sousse Nord,Zone Industrielle,2025-11-26 14:22:25,16,1.76
VA-2024-010,Campus Universitaire,Gare Ferroviaire,2025-11-26 22:19:25,18,0.51
VA-2024-010,Zone Industrielle,Centre Ville,2025-11-26 18:09:25,40,2.68
VA-2024-010,Stade Olympique,Médina,2025-11-26 06:11:25,27,3.11
VA-2024-010,Sousse Nord,Gare Ferroviaire,2025-11-27 14:21:25,16,3.07
VA-2024-010,Sousse Nord,Centre Ville,2025-11-27 09:55:25,25,3.88
VA-2024-010,Sousse Sud,Médina,2025-11-27 13:27:25,17,3.98
VA-2024-010,Quartier Khezama,Stade Olympique,2025-11-27 11:32:25,13,0.87
VA-2024-010,Campus Universitaire,Stade Olympique,2025-11-27 17:13:25,49,3.31
VA-2024-010,Centre Ville,Stade Olympique,2025-11-27 19:00:25,45,1.75
VA-2024-010,Sousse Sud,Stade Olympique,2025-11-27 22:38:25,23,3.44
VA-2024-010,Palais des Congrès,Zone Industrielle,2025-11-27 16:30:25,33,1.09
VA-2024-010,Gare Ferroviaire,Stade Olympique,2025-11-27 19:24:25,19,0.86
VA-2024-010,Port de Sousse,Place Farhat Hached,2025-11-27 11:07:25,29,1.01
VA-2024-010,Gare Ferroviaire,Sousse Nord,2025-11-27 11:06:25,41,2.42
VA-2024-010,Stade Olympique,Corniche,2025-11-27 20:42:25,19,0.45
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-11-28 06:24:25,35,1.41
VA-2024-010,Centre Ville,Palais des Congrès,2025-11-28 12:37:25,37,1.47
VA-2024-010,Quartier Khezama,Aéroport Monastir,2025-11-28 20:38:25,19,2.76
VA-2024-010,Stade Olympique,Place Farhat Hached,2025-11-28 17:27:25,46,1.58
VA-2024-010,Port de Sousse,Gare Ferroviaire,2025-11-28 18:13:25,36,1.17
VA-2024-010,Place Farhat Hached,Palais des Congrès,2025-11-28 22:31:25,42,1.69
VA-2024-010,Zone Industrielle,Palais des Congrès,2025-11-28 06:43:25,24,1.15
VA-2024-010,Zone Industrielle,Palais des Congrès,2025-11-28 21:29:25,18,0.63
VA-2024-010,Quartier Khezama,Aéroport Monastir,2025-11-28 16:13:25,38,1.19
VA-2024-010,Palais des Congrès,Quartier Khezama,2025-11-28 09:40:25,30,0.99
VA-2024-010,Médina,Place Farhat Hached,2025-11-28 11:48:25,45,1.89
VA-2024-010,Médina,Place Farhat Hached,2025-11-29 21:54:25,21,1.67
VA-2024-010,Palais des Congrès,Gare Ferroviaire,2025-11-29 12:12:25,41,1.27
VA-2024-010,Centre Ville,Sousse Nord,2025-11-29 10:55:25,24,0.84
VA-2024-010,Gare Ferroviaire,Campus Universitaire,2025-11-29 12:06:25,47,3.64
VA-2024-010,Sousse Nord,Aéroport Monastir,2025-11-29 22:31:25,44,0.61
VA-2024-010,Place Farhat Hached,Campus Universitaire,2025-11-29 20:09:25,42,1.72
VA-2024-010,Corniche,Port de Sousse,2025-11-29 13:42:25,14,2.68
VA-2024-010,Sousse Sud,Port de Sousse,2025-11-29 18:33:25,19,0.28
VA-2024-010,Médina,Stade Olympique,2025-11-29 13:53:25,44,1.83
VA-2024-010,Aéroport Monastir,Quartier Khezama,2025-11-29 08:21:25,42,3.08
VA-2024-010,Sousse Sud,Gare Ferroviaire,2025-11-30 20:12:25,10,2.95
VA-2024-010,Zone Industrielle,Aéroport Monastir,2025-11-30 21:03:25,27,3.65
VA-2024-010,Zone Industrielle,Campus Universitaire,2025-11-30 12:14:25,45,3.08
VA-2024-010,Sousse Nord,Gare Ferroviaire,2025-11-30 12:53:25,20,3.58
VA-2024-010,Corniche,Campus Universitaire,2025-11-30 20:47:25,32,1.89
VA-2024-010,Place Farhat Hached,Centre Ville,2025-11-30 13:55:25,12,2.54
VA-2024-010,Zone Industrielle,Corniche,2025-11-30 09:29:25,18,3.92
VA-2024-010,Médina,Zone Industrielle,2025-11-30 13:54:25,37,1.08
VA-2024-010,Corniche,Sousse Sud,2025-11-30 08:14:25,30,2.16
VA-2024-010,Campus Universitaire,Quartier Khezama,2025-12-01 15:29:25,44,2.84
VA-2024-010,Sousse Sud,Hôpital Universitaire,2025-12-01 10:17:25,44,1.53
VA-2024-010,Aéroport Monastir,Hôpital Universitaire,2025-12-01 11:05:25,31,2.48
VA-2024-010,Place Farhat Hached,Quartier Khezama,2025-12-01 22:22:25,14,3.34
VA-2024-010,Centre Ville,Place Farhat Hached,2025-12-01 10:45:25,27,2.05
VA-2024-010,Place Farhat Hached,Port de Sousse,2025-12-01 21:03:25,27,0.78
VA-2024-010,Hôpital Universitaire,Centre Ville,2025-12-01 10:13:25,40,3.77
VA-2024-010,Corniche,Campus Universitaire,2025-12-01 21:54:25,21,2.53
VA-2024-010,Centre Ville,Corniche,2025-12-01 21:16:25,27,0.34
VA-2024-010,Quartier Khezama,Zone Industrielle,2025-12-01 08:20:25,10,0.72
VA-2024-010,Médina,Port de Sousse,2025-12-01 09:41:25,37,2.22
VA-2024-010,Sousse Sud,Palais des Congrès,2025-12-02 11:08:25,49,2.09
VA-2024-010,Sousse Sud,Corniche,2025-12-02 18:11:25,34,1.03
VA-2024-010,Hôpital Universitaire,Port de Sousse,2025-12-02 19:11:25,26,3.39
VA-2024-010,Corniche,Quartier Khezama,2025-12-02 20:41:25,48,2.26
VA-2024-010,Quartier Khezama,Palais des Congrès,2025-12-02 14:02:25,44,4.05
VA-2024-010,Hôpital Universitaire,Quartier Khezama,2025-12-02 13:52:25,44,3.51
VA-2024-010,Aéroport Monastir,Centre Ville,2025-12-02 13:04:25,25,3.29
VA-2024-010,Sousse Nord,Quartier Khezama,2025-12-02 17:44:25,31,3.25
VA-2024-010,Corniche,Stade Olympique,2025-12-02 07:52:25,33,3.25
VA-2024-010,Zone Industrielle,Campus Universitaire,2025-12-03 15:26:25,31,3.21
VA-2024-010,Sousse Nord,Campus Universitaire,2025-12-03 12:08:25,18,2.33
VA-2024-010,Médina,Gare Ferroviaire,2025-12-03 18:44:25,20,2.18
VA-2024-010,Sousse Sud,Aéroport Monastir,2025-12-03 06:30:25,19,1.82
VA-2024-010,Place Farhat Hached,Médina,2025-12-03 20:59:25,13,2.16
VA-2024-010,Campus Universitaire,Aéroport Monastir,2025-12-03 16:26:25,38,1.74
VA-2024-010,Hôpital Universitaire,Zone Industrielle,2025-12-03 11:44:25,16,0.56
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-12-03 21:45:25,45,2.42
VA-2024-010,Aéroport Monastir,Quartier Khezama,2025-12-03 11:52:25,16,2.88
VA-2024-010,Hôpital Universitaire,Zone Industrielle,2025-12-04 18:33:25,26,3.2
VA-2024-010,Campus Universitaire,Stade Olympique,2025-12-04 08:38:25,17,3.24
VA-2024-010,Sousse Sud,Hôpital Universitaire,2025-12-04 12:18:25,26,2.94
VA-2024-010,Port de Sousse,Sousse Sud,2025-12-04 12:52:25,39,1.42
VA-2024-010,Médina,Quartier Khezama,2025-12-04 08:53:25,11,1.59
VA-2024-010,Sousse Nord,Corniche,2025-12-04 08:58:25,33,2.59
VA-2024-010,Quartier Khezama,Hôpital Universitaire,2025-12-04 16:24:25,14,1.07
VA-2024-010,Zone Industrielle,Stade Olympique,2025-12-04 09:16:25,44,3.44
VA-2024-010,Port de Sousse,Corniche,2025-12-04 12:21:25,21,1.96
VA-2024-010,Quartier Khezama,Sousse Sud,2025-12-05 15:24:25,29,2.1
VA-2024-010,Sousse Sud,Hôpital Universitaire,2025-12-05 19:36:25,47,3.12
VA-2024-010,Sousse Sud,Gare Ferroviaire,2025-12-05 08:47:25,31,1.88
VA-2024-010,Corniche,Campus Universitaire,2025-12-05 10:13:25,41,0.47
VA-2024-010,Sousse Sud,Corniche,2025-12-05 16:36:25,28,2.63
VA-2024-010,Port de Sousse,Campus Universitaire,2025-12-05 08:25:25,50,0.98
VA-2024-010,Centre Ville,Gare Ferroviaire,2025-12-06 17:06:25,13,0.78
VA-2024-010,Zone Industrielle,Aéroport Monastir,2025-12-06 19:13:25,48,2.52
VA-2024-010,Hôpital Universitaire,Sousse Sud,2025-12-06 17:13:25,47,2.58
VA-2024-010,Aéroport Monastir,Corniche,2025-12-06 18:28:25,16,2.0
VA-2024-010,Centre Ville,Sousse Nord,2025-12-06 09:02:25,35,0.42
VA-2024-010,Gare Ferroviaire,Corniche,2025-12-07 16:50:25,30,0.88
VA-2024-010,Campus Universitaire,Palais des Congrès,2025-12-07 08:45:25,28,1.29
VA-2024-010,Gare Ferroviaire,Sousse Sud,2025-12-07 10:49:25,18,3.63
VA-2024-010,Campus Universitaire,Centre Ville,2025-12-07 17:25:25,50,2.17
VA-2024-010,Stade Olympique,Aéroport Monastir,2025-12-07 09:50:25,16,0.97
VA-2024-010,Palais des Congrès,Centre Ville,2025-12-07 20:41:25,26,1.15
VA-2024-010,Gare Ferroviaire,Port de Sousse,2025-12-07 13:03:25,30,2.11
VA-2024-010,Aéroport Monastir,Médina,2025-12-07 21:54:25,44,0.6
VA-2024-010,Centre Ville,Corniche,2025-12-07 11:33:25,25,3.01
VA-2024-010,Stade Olympique,Sousse Nord,2025-12-07 21:00:25,25,1.76
VA-2024-010,Port de Sousse,Zone Industrielle,2025-12-07 21:25:25,27,4.17
VA-2024-010,Corniche,Stade Olympique,2025-12-07 21:07:25,12,1.27
VA-2024-010,Sousse Sud,Centre Ville,2025-12-08 18:18:25,26,0.57
VA-2024-010,Zone Industrielle,Quartier Khezama,2025-12-08 15:54:25,30,0.38
VA-2024-010,Sousse Nord,Centre Ville,2025-12-08 15:57:25,10,2.47
VA-2024-010,Place Farhat Hached,Stade Olympique,2025-12-08 06:38:25,23,2.29
VA-2024-010,Sousse Nord,Quartier Khezama,2025-12-08 08:40:25,41,0.27
VA-2024-010,Port de Sousse,Aéroport Monastir,2025-12-08 19:41:25,40,3.26
VA-2024-010,Port de Sousse,Gare Ferroviaire,2025-12-08 08:27:25,30,0.49
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-12-08 19:03:25,22,1.06
VA-2024-010,Quartier Khezama,Campus Universitaire,2025-12-08 21:49:25,21,0.86
VA-2024-010,Sousse Nord,Quartier Khezama,2025-12-08 09:06:25,29,1.82
VA-2024-010,Place Farhat Hached,Aéroport Monastir,2025-12-08 10:22:25,35,1.94
VA-2024-010,Sousse Sud,Palais des Congrès,2025-12-08 13:45:25,26,1.07
VA-2024-010,Hôpital Universitaire,Place Farhat Hached,2025-12-09 08:37:25,26,1.24
VA-2024-010,Quartier Khezama,Sousse Sud,2025-12-09 11:52:25,19,1.63
VA-2024-010,Place Farhat Hached,Stade Olympique,2025-12-09 11:28:25,40,1.04
VA-2024-010,Campus Universitaire,Sousse Sud,2025-12-09 13:04:25,33,4.19
VA-2024-010,Place Farhat Hached,Hôpital Universitaire,2025-12-09 21:27:25,13,3.29
VA-2024-010,Port de Sousse,Sousse Sud,2025-12-09 13:26:25,27,2.43
VA-2024-010,Centre Ville,Sousse Nord,2025-12-09 19:50:25,16,0.98
VA-2024-010,Centre Ville,Campus Universitaire,2025-12-09 15:35:25,45,3.86
VA-2024-010,Place Farhat Hached,Zone Industrielle,2025-12-09 12:17:25,25,2.0
VA-2024-010,Sousse Sud,Médina,2025-12-09 20:13:25,34,1.62
VA-2024-010,Centre Ville,Campus Universitaire,2025-12-09 22:16:25,47,2.02
VA-2024-010,Stade Olympique,Centre Ville,2025-12-10 08:24:25,30,2.58
VA-2024-010,Centre Ville,Port de Sousse,2025-12-10 06:51:25,41,1.55
VA-2024-010,Quartier Khezama,Sousse Sud,2025-12-10 17:55:25,17,1.5
VA-2024-010,Corniche,Centre Ville,2025-12-10 16:10:25,35,1.26
VA-2024-010,Aéroport Monastir,Quartier Khezama,2025-12-10 20:35:25,36,3.48
VA-2024-010,Campus Universitaire,Stade Olympique,2025-12-10 19:25:25,42,3.27
VA-2024-010,Corniche,Zone Industrielle,2025-12-10 21:12:25,21,2.55
VA-2024-010,Hôpital Universitaire,Quartier Khezama,2025-12-11 18:45:25,27,3.23
VA-2024-010,Médina,Centre Ville,2025-12-11 11:24:25,24,0.95
VA-2024-010,Sousse Sud,Quartier Khezama,2025-12-11 22:50:25,22,0.78
VA-2024-010,Aéroport Monastir,Quartier Khezama,2025-12-11 07:06:25,23,2.1
VA-2024-010,Port de Sousse,Place Farhat Hached,2025-12-11 13:45:25,12,2.52
VA-2024-010,Sousse Sud,Stade Olympique,2025-12-11 21:01:25,35,1.61
VA-2024-010,Port de Sousse,Place Farhat Hached,2025-12-11 21:41:25,47,3.17
VA-2024-010,Campus Universitaire,Palais des Congrès,2025-12-11 06:31:25,38,3.19
VA-2024-010,Zone Industrielle,Sousse Sud,2025-12-12 14:39:25,18,0.95
VA-2024-010,Gare Ferroviaire,Centre Ville,2025-12-12 21:23:25,14,4.11
VA-2024-010,Stade Olympique,Campus Universitaire,2025-12-12 15:15:25,30,2.13
VA-2024-010,Hôpital Universitaire,Stade Olympique,2025-12-12 09:30:25,34,3.91
VA-2024-010,Aéroport Monastir,Zone Industrielle,2025-12-12 16:07:25,48,1.41
